0.100000001	600.7999878	0.014972389	0.001372717	102.7197342
0.119999997	625.1999512	0.015672395	0.001470771	102.7204361
0.140000001	650.1999512	0.016372403	0.001470771	102.721138
0.159999996	675.4000244	0.017072411	0.00156882	102.7218399
0.180000007	701	0.017772419	0.001666874	102.7225418
0.200000003	726.5999756	0.018472428	0.001764923	102.7232361
0.219999999	752.1999512	0.019211324	0.001862977	102.7239761
0.239999995	778.3999634	0.01995022	0.001961026	102.7247162
0.25999999	805.4000244	0.020728007	0.002059076	102.7254944
0.280000001	832.7999878	0.021466905	0.002157129	102.7262344
0.300000012	860.5999756	0.022205802	0.002255179	102.7269745
0.319999993	888.1999512	0.022983588	0.002255179	102.7277527
0.340000004	916	0.023722485	0.002353232	102.7284851
0.360000014	943.7999878	0.024500271	0.002451282	102.7292633
0.379999995	971.5999756	0.02527806	0.002500309	102.7300415
0.400000006	999.5999756	0.026055845	0.00259836	102.7308197
0.419999987	1028	0.026872521	0.002647385	102.731636
0.439999998	1057	0.027689194	0.002794461	102.7324524
0.460000008	1086.599976	0.028505871	0.002941538	102.7332687
0.479999989	1116.199951	0.02928366	0.003088616	102.7340469
0.5	1146.199951	0.030100333	0.003235694	102.7348633
0.519999981	1176.399902	0.030917009	0.003284719	102.7356796
0.540000021	1206.399902	0.031733688	0.003333744	102.736496
0.560000002	1236.599976	0.032589253	0.003333744	102.7373581
0.579999983	1266.800049	0.03340593	0.003431793	102.7381744
0.600000024	1297.199951	0.034261495	0.003529847	102.7390289
0.620000005	1328	0.03511706	0.00372595	102.7398834
0.639999986	1358.599976	0.035972625	0.003823999	102.7407379
0.660000026	1389.800049	0.036867078	0.003922049	102.7416306
0.680000007	1420.800049	0.037722643	0.003922049	102.742485
0.699999988	1451.600098	0.038617097	0.004069127	102.7433853
0.720000029	1482	0.039472662	0.004216205	102.7442398
0.74000001	1512	0.040367115	0.004314255	102.7451324
0.75999999	1541.400024	0.04122268	0.004412308	102.7459869
0.779999971	1570	0.042117137	0.004412308	102.7468796
0.800000012	1597.599976	0.043011591	0.004461333	102.7477798
0.819999993	1625	0.043944933	0.004510358	102.7487106
0.839999974	1651.599976	0.044878278	0.004608408	102.7496414
0.860000014	1678.199951	0.04581162	0.004755486	102.7505798
0.879999995	1704.199951	0.046744965	0.004804511	102.7515106
0.899999976	1729.599976	0.04767831	0.004902564	102.7524414
0.920000017	1754.600098	0.048611652	0.005000614	102.7533798
0.939999998	1778.600098	0.049544998	0.005098667	102.7543106
0.959999979	1802.400024	0.050517228	0.005196717	102.7552795
0.980000019	1825.800049	0.051489461	0.005294766	102.7562561
1	1848.800049	0.052461695	0.005294766	102.757225
1.019999981	1871.400024	0.053433929	0.005294766	102.7582016
1.039999962	1893.800049	0.054445051	0.00539282	102.7592087
1.059999943	1915.400024	0.055417284	0.00539282	102.7601852
1.080000043	1937	0.056428403	0.005588923	102.7611923
1.100000024	1958	0.057400636	0.005686972	102.7621689
1.120000005	1978.399902	0.058411762	0.00583405	102.763176
1.139999986	1998.800049	0.05942288	0.005883075	102.7641907
1.159999967	2019.199951	0.060472898	0.005883075	102.7652359
1.179999948	2040	0.061522909	0.005883075	102.7662888
1.200000048	2060.600098	0.062534027	0.005981125	102.7672958
1.220000029	2081.200195	0.063584045	0.005981125	102.7683487
1.24000001	2101.600098	0.064634055	0.006079178	102.7694016
1.25999999	2121.600098	0.065684065	0.006079178	102.7704468
1.279999971	2141.800293	0.066772968	0.006177228	102.7715378
1.299999952	2162	0.067822978	0.006275281	102.7725906
1.320000052	2182.600098	0.068950765	0.006373331	102.7737198
1.340000033	2203.400146	0.070039667	0.006373331	102.7748032
1.360000014	2224	0.07112857	0.006373331	102.7758942
1.379999995	2245	0.072256356	0.006373331	102.7770233
1.399999976	2265.800293	0.073345259	0.006471384	102.7781143
1.419999957	2286.600098	0.074473053	0.006520409	102.7792358
1.440000057	2307	0.07560084	0.00671651	102.780365
1.460000038	2327.800293	0.076728635	0.006765537	102.7814941
1.480000019	2348.600098	0.077895314	0.006765537	102.7826614
1.5	2370	0.079061992	0.006863587	102.7838287
1.519999981	2391.200195	0.080228671	0.006912613	102.784996
1.539999962	2412.200195	0.08139535	0.007010665	102.7861633
1.559999943	2433.400146	0.082562029	0.00705969	102.7873306
1.580000043	2454	0.083728708	0.007157743	102.7884979
1.600000024	2474.800293	0.084895387	0.007157743	102.7896576
1.620000005	2495.800293	0.086100958	0.007255793	102.790863
1.639999986	2516.800293	0.087306529	0.007304817	102.7920685
1.659999967	2538	0.088512093	0.007353842	102.7932739
1.679999948	2559.200195	0.089756556	0.007451896	102.7945251
1.700000048	2580.400146	0.090962119	0.007451896	102.7957306
1.720000029	2601.800293	0.092206582	0.007549945	102.7969742
1.74000001	2622.800293	0.093412153	0.007647999	102.7981796
1.75999999	2644	0.094656609	0.007697023	102.7994232
1.779999971	2665	0.095901065	0.007746048	102.8006668
1.799999952	2686	0.097184412	0.007844102	102.8019485
1.820000052	2707.200195	0.09846776	0.007942151	102.8032303
1.840000033	2728.400146	0.099751107	0.008040201	102.8045197
1.860000014	2749.200195	0.10099557	0.008138254	102.8057632
1.879999995	2770	0.102278918	0.008138254	102.807045
1.899999976	2790.600098	0.103562266	0.008138254	102.8083267
1.919999957	2810.800293	0.104884498	0.008187279	102.8096466
1.940000057	2831.400146	0.106167845	0.008236304	102.810936
1.960000038	2852	0.107490085	0.008236304	102.8122559
1.980000019	2872.800293	0.108851209	0.008334357	102.8136139
2	2893	0.110173449	0.008481434	102.8149414
2.019999981	2913.200195	0.111534573	0.008579485	102.8162994
2.039999962	2933	0.112856813	0.008677535	102.8176193
2.059999943	2952	0.114179045	0.00872656	102.8189468
2.079999924	2970.400146	0.115540177	0.008775586	102.8203049
2.099999905	2988.200195	0.116901301	0.008824613	102.8216705
2.119999886	3005.600098	0.118301317	0.008922663	102.8230667
2.140000105	3023.400146	0.119662449	0.008922663	102.8244247
2.160000086	3041.600098	0.121062458	0.009020716	102.8258286
2.180000067	3060	0.122462466	0.009069741	102.8272247
2.200000048	3078	0.12386249	0.009216819	102.8286285
2.220000029	3096	0.125262499	0.009314869	102.8300247
2.24000001	3114	0.126662523	0.009363893	102.8314285
2.25999999	3132	0.128062531	0.009412918	102.8328247
2.279999971	3150	0.129501447	0.009510972	102.8342667
2.299999952	3168.400146	0.130940348	0.009559996	102.8357086
2.319999933	3187	0.132418141	0.009609021	102.8371811
2.339999914	3206	0.133857042	0.009609021	102.838623
2.359999895	3224.800293	0.135295942	0.009707075	102.840065
2.380000114	3243.600098	0.13677375	0.009707075	102.8415375
2.400000095	3262	0.138251543	0.009854151	102.8430176
2.420000076	3280.400146	0.139690444	0.009903178	102.8444595
2.440000057	3299.400146	0.141207129	0.010001227	102.8459702
2.460000038	3318.200195	0.142684922	0.010099277	102.8474503
2.480000019	3337.600098	0.144201607	0.01019733	102.8489685
2.5	3357	0.145718291	0.01029538	102.8504868
2.519999981	3376.400146	0.147234976	0.01029538	102.8519974
2.539999962	3395.600098	0.148751661	0.010393433	102.8535156
2.559999943	3415	0.150268331	0.010393433	102.8550339
2.579999924	3433.800293	0.151785016	0.010491483	102.8565521
2.599999905	3453	0.153340593	0.010589536	102.8581085
2.619999886	3472.200195	0.15489617	0.010687586	102.8596649
2.640000105	3491.800293	0.156451747	0.010736611	102.8612137
2.660000086	3511.200195	0.158007309	0.010785636	102.8627701
2.680000067	3530.800293	0.159601778	0.010883689	102.8643646
2.700000048	3550.400146	0.161157355	0.010932714	102.865921
2.720000029	3569.800293	0.162751809	0.010981739	102.8675156
2.74000001	3589.200195	0.164346278	0.011079792	102.8691101
2.75999999	3608.400146	0.165940732	0.011079792	102.8707047
2.779999971	3628	0.167535201	0.011177842	102.8722992
2.799999952	3647.400146	0.169168547	0.011275895	102.8739319
2.819999933	3667.200195	0.170801893	0.01132492	102.8755646
2.839999914	3686.800293	0.172435254	0.011373945	102.8771973
2.859999895	3706.400146	0.1740686	0.011471994	102.8788376
2.880000114	3725.600098	0.175701961	0.011521021	102.8804703
2.900000095	3745.200195	0.177335307	0.011570048	102.882103
2.920000076	3764.400146	0.178968653	0.011570048	102.8837357
2.940000057	3783.400146	0.180640891	0.011619072	102.8854065
2.960000038	3802.400146	0.182313144	0.011668097	102.8870773
2.980000019	3821.400146	0.184024274	0.011766151	102.8887863
3	3840.400146	0.185696512	0.0118642	102.8904648
3.019999981	3859	0.187368751	0.011962254	102.8921356
3.039999962	3877.400146	0.189079881	0.011962254	102.8938446
3.059999943	3895.800293	0.190791011	0.012060303	102.8955536
3.079999924	3914.200195	0.192502141	0.012060303	102.8972702
3.099999905	3932.600098	0.194252163	0.012158353	102.8990173
3.119999886	3951.200195	0.196002185	0.01220738	102.9007645
3.140000105	3970	0.197713315	0.012256406	102.9024811
3.160000086	3988.800293	0.199463323	0.012403483	102.9042282
3.180000067	4007.600098	0.201213345	0.012452509	102.9059753
3.200000048	4026.400146	0.202963367	0.012550559	102.9077301
3.220000029	4044.800293	0.204713389	0.012550559	102.9094772
3.24000001	4063.200195	0.206502289	0.012697637	102.9112701
3.25999999	4082	0.208291203	0.012746662	102.9130554
3.279999971	4101.200195	0.210080117	0.012795687	102.9148483
3.299999952	4120.600586	0.211869016	0.012893738	102.9166336
3.319999933	4139.600098	0.213696823	0.012942765	102.9184647
3.339999914	4158.800293	0.215485722	0.013040815	102.9202499
3.359999895	4178	0.217313528	0.013138868	102.922081
3.380000114	4197.400391	0.219102442	0.013138868	102.9238663
3.400000095	4216.800293	0.220930234	0.013236918	102.9256973
3.420000076	4235.799805	0.222758025	0.013236918	102.9275208
3.440000057	4255.200195	0.224624723	0.013334971	102.92939
3.460000038	4274.800293	0.226491407	0.013334971	102.9312592
3.480000019	4294.800293	0.22835809	0.013433021	102.9331207
3.5	4314.600586	0.230185896	0.01353107	102.9349518
3.519999981	4334.600586	0.23205258	0.013629124	102.936821
3.539999962	4354.200195	0.233919263	0.013727173	102.9386826
3.559999943	4373.799805	0.235824838	0.013727173	102.9405899
3.579999924	4393.799805	0.237691537	0.013825227	102.9424591
3.599999905	4413.799805	0.239636004	0.013874251	102.9444046
3.619999886	4434.200195	0.241541579	0.013972303	102.9463043
3.640000105	4454.800293	0.243447155	0.01402133	102.9482117
3.660000086	4475.600098	0.245391622	0.014070354	102.9501572
3.680000067	4496	0.247297183	0.014119379	102.9520645
3.700000048	4516.400391	0.249241665	0.014217429	102.95401
3.720000029	4537.200195	0.251147211	0.014315482	102.9559097
3.74000001	4558	0.253130585	0.014315482	102.9578934
3.75999999	4579.400391	0.255075037	0.014364507	102.9598389
3.779999971	4601	0.257058412	0.014462559	102.9618225
3.799999952	4622.600586	0.259041756	0.014511585	102.9638062
3.819999933	4644.200195	0.261025101	0.014609635	102.9657898
3.839999914	4666.200195	0.263008475	0.014707688	102.9677734
3.859999895	4687.799805	0.26499182	0.014707688	102.9697571
3.880000114	4709.799805	0.266975164	0.014805738	102.9717407
3.900000095	4731.600098	0.268997431	0.014903788	102.9737625
3.920000076	4753.400391	0.271019667	0.015001841	102.9757843
3.940000057	4775.600098	0.273041904	0.015099891	102.9778061
3.960000038	4798	0.275064141	0.015099891	102.9798279
3.980000019	4820.800293	0.277086407	0.015197944	102.9818497
4	4843.600098	0.279108644	0.015295994	102.9838715
4.019999981	4866.400391	0.281169772	0.01534502	102.985939
4.039999962	4889.200195	0.283230901	0.015492097	102.987999
4.059999943	4912.400391	0.285292059	0.015492097	102.9900589
4.079999924	4935.400391	0.287353188	0.015590146	102.9921188
4.099999905	4958.800293	0.289453208	0.015590146	102.9942169
4.119999886	4982.200195	0.291553229	0.0156882	102.9963226
4.139999866	5006	0.293614358	0.015786249	102.9983826
4.159999847	5029.800293	0.295714378	0.015884299	103.0004807
4.179999828	5053.400391	0.297814399	0.015982356	103.0025787
4.199999809	5077	0.29991442	0.016080406	103.0046768
4.21999979	5101	0.30201444	0.01622748	103.0067825
4.239999771	5124.600098	0.304153353	0.016276505	103.0089188
4.260000229	5148.600098	0.306253403	0.016276505	103.0110168
4.28000021	5172.600098	0.308392316	0.016374554	103.0131607
4.300000191	5196.799805	0.310570091	0.016374554	103.0153351
4.320000172	5221.600586	0.312709004	0.016472612	103.0174713
4.340000153	5246.799805	0.314847916	0.016570661	103.0196152
4.360000134	5271.600586	0.317025721	0.016570661	103.0217896
4.380000114	5296.400391	0.319203526	0.016668711	103.0239716
4.400000095	5321.200195	0.321342438	0.01676676	103.0261078
4.420000076	5346.200195	0.323520243	0.01686481	103.0282822
4.440000057	5371.800293	0.32573694	0.016962867	103.0305023
4.460000038	5397.400391	0.327953637	0.017060917	103.0327225
4.480000019	5423.400391	0.330170333	0.017158967	103.034935
4.5	5449.400391	0.332387	0.017257016	103.0371552
4.519999981	5475	0.334603697	0.017306045	103.0393677
4.539999962	5501	0.336820394	0.017355073	103.0415878
4.559999943	5527	0.339037091	0.017404098	103.0438004
4.579999924	5553	0.341253787	0.017502148	103.0460205
4.599999905	5579	0.343470484	0.017649222	103.048233
4.619999886	5605.400391	0.345764935	0.017747272	103.0505295
4.639999866	5632	0.348020524	0.017845329	103.0527878
4.659999847	5658.799805	0.350276113	0.017943379	103.0550385
4.679999828	5685.600586	0.352570564	0.018041428	103.0573349
4.699999809	5712.400391	0.354826152	0.018139478	103.0595932
4.71999979	5739.200195	0.357081741	0.018139478	103.0618439
4.739999771	5766	0.359376192	0.018237527	103.0641403
4.760000229	5792.799805	0.361631781	0.018335585	103.0663986
4.78000021	5819.600586	0.363965154	0.018433634	103.0687332
4.800000191	5846.600098	0.366259605	0.018482659	103.071022
4.820000172	5874	0.368554085	0.018531684	103.0733185
4.840000153	5901.400391	0.370887429	0.018629733	103.0756531
4.860000134	5929.200195	0.373220801	0.018727791	103.0779877
4.880000114	5957	0.375554144	0.018874865	103.0803223
4.900000095	5985	0.377887517	0.01892389	103.0826569
4.920000076	6012.799805	0.38022089	0.01892389	103.0849838
4.940000057	6040.600098	0.382554233	0.019021939	103.0873184
4.960000038	6068.600098	0.384926498	0.019119989	103.0896912
4.980000019	6096.800293	0.387298733	0.019218046	103.0920639
5	6125.600098	0.38970986	0.019365121	103.0944748
5.019999981	6154.400391	0.392082125	0.019414145	103.0968475
5.039999962	6183.200195	0.39445436	0.019512195	103.0992203
5.059999943	6212.200195	0.396865517	0.019512195	103.1016312
5.079999924	6240.800293	0.399237752	0.019610245	103.1040039
5.099999905	6269.800293	0.401610017	0.019708302	103.1063766
5.119999886	6298.400391	0.404021144	0.019806352	103.1087875
5.139999866	6328	0.406432271	0.019904401	103.1111984
5.159999847	6357.400391	0.40888232	0.019904401	103.1136475
5.179999828	6387.400391	0.411332339	0.020002451	103.1160965
5.199999809	6417.799805	0.413782358	0.020149533	103.1185455
5.21999979	6448	0.416232377	0.020296607	103.1209946
5.239999771	6478.200195	0.418682426	0.020394657	103.1234512
5.260000229	6508.600586	0.421093553	0.020492706	103.1258621
5.28000021	6538.600586	0.423582464	0.020590764	103.1283493
5.300000191	6569	0.426032484	0.020688813	103.1307983
5.320000172	6599	0.428482533	0.020688813	103.1332474
5.340000153	6629.400391	0.430971444	0.020786863	103.1357346
5.360000134	6660	0.433460355	0.020835888	103.1382294
5.380000114	6690.800293	0.435949266	0.020982962	103.1407166
5.400000095	6722	0.438438177	0.021081019	103.1432037
5.420000076	6753.200195	0.44096601	0.021179069	103.1457291
5.440000057	6784.200195	0.443454921	0.021277118	103.1482239
5.460000038	6815.200195	0.445982724	0.021326143	103.1507492
5.480000019	6846	0.448471636	0.021473225	103.1532364
5.5	6877.600098	0.450999439	0.021571275	103.1557617
5.519999981	6908.800293	0.453566134	0.021669324	103.1583328
5.539999962	6940.200195	0.456093937	0.021767374	103.1608582
5.559999943	6972.200195	0.458660632	0.021865424	103.1634293
5.579999924	7004.200195	0.461227328	0.021914452	103.1659927
5.599999905	7036.200195	0.463794023	0.022061531	103.1685562
5.619999886	7068	0.466360718	0.02215958	103.1711273
5.639999866	7100	0.468927413	0.02225763	103.1736908
5.659999847	7131.600098	0.471494108	0.022355679	103.1762619
5.679999828	7163.400391	0.474060804	0.022453737	103.1788254
5.699999809	7194.800293	0.476627499	0.022453737	103.1813965
5.71999979	7226.400391	0.479233086	0.022551786	103.1839981
5.739999771	7258.200195	0.481838673	0.022649836	103.1866074
5.760000229	7290.600586	0.484444261	0.022747885	103.189209
5.78000021	7323	0.487049848	0.022796914	103.1918182
5.800000191	7355.600098	0.489694327	0.022894967	103.194458
5.820000172	7388	0.492299914	0.023042042	103.1970673
5.840000153	7420.600586	0.494944364	0.023140091	103.199707
5.860000134	7453	0.497549981	0.023238141	103.2023163
5.880000114	7485.400391	0.50019449	0.023336198	103.2049637
5.900000095	7517.799805	0.50283891	0.023434248	103.2076035
5.920000076	7550.200195	0.505522311	0.023483273	103.210289
5.940000057	7583.200195	0.508205652	0.023581322	103.2129745
5.960000038	7616.400391	0.510850132	0.023728397	103.2156143
5.980000019	7649.400391	0.513533473	0.023777425	103.2182999
6	7682.800293	0.516216874	0.023973528	103.2209854
6.019999981	7716	0.518939137	0.024071578	103.2237015
6.039999962	7749.600098	0.521622479	0.02421866	103.226387
6.059999943	7783.200195	0.52430582	0.024316709	103.2290726
6.079999924	7816.400391	0.526989222	0.024414759	103.2317581
6.099999905	7849.799805	0.529672563	0.024512809	103.234436
6.119999886	7882.800293	0.532394826	0.024610858	103.2371597
6.139999866	7916.800293	0.53511709	0.024708916	103.2398834
6.159999847	7950.800293	0.537839353	0.024708916	103.2426071
6.179999828	7985.400391	0.540600479	0.024806965	103.245369
6.199999809	8020.200195	0.543322742	0.024905015	103.248085
6.21999979	8054.600098	0.546083868	0.025052089	103.2508469
6.239999771	8089.400391	0.548806131	0.025199171	103.2535706
6.260000229	8123.600098	0.551528394	0.025297221	103.2562943
6.28000021	8158.200195	0.55428952	0.02539527	103.2590561
6.300000191	8192.600586	0.557050645	0.02539527	103.2618179
6.320000172	8227	0.559850693	0.02549332	103.2646179
6.340000153	8262.199219	0.562611818	0.025640402	103.2673798
6.360000134	8297.199219	0.565411866	0.025738452	103.2701797
6.380000114	8332.799805	0.568211913	0.025836501	103.2729797
6.400000095	8368.199219	0.571011901	0.025983576	103.2757797
6.420000076	8403.599609	0.573811948	0.026081633	103.2785797
6.440000057	8439.199219	0.576611996	0.026179682	103.2813797
6.460000038	8474.599609	0.579411983	0.026277732	103.2841797
6.480000019	8510.199219	0.582212031	0.026375782	103.2869797
6.5	8546	0.585012078	0.026473831	103.2897797
6.519999981	8582	0.587850988	0.026571888	103.2926178
6.539999962	8618	0.590728819	0.026669938	103.2954941
6.559999943	8654.599609	0.593567729	0.026767988	103.2983322
6.579999924	8691	0.596406639	0.026915066	103.3011703
6.599999905	8727.199219	0.59928447	0.027062144	103.3040466
6.619999886	8764	0.60212338	0.027160194	103.3068924
6.639999866	8800.400391	0.605001211	0.027258243	103.3097687
6.659999847	8836.799805	0.607840121	0.027356293	103.3126068
6.679999828	8873.199219	0.610717893	0.02745435	103.3154831
6.699999809	8909.399414	0.613556862	0.027601425	103.3183212
6.71999979	8945.599609	0.616434634	0.027699474	103.3211975
6.739999771	8981.799805	0.619351327	0.027748499	103.3241196
6.760000229	9018.200195	0.622229159	0.027895577	103.3269958
6.78000021	9055	0.625145853	0.027993631	103.3299103
6.800000191	9092.200195	0.628062546	0.028140705	103.3328247
6.820000172	9129	0.63097924	0.028238755	103.3357468
6.840000153	9165.799805	0.633895934	0.028336812	103.3386612
6.860000134	9202.799805	0.636812627	0.028434861	103.3415756
6.880000114	9239.799805	0.639729321	0.028532911	103.3444977
6.900000095	9276.599609	0.642646074	0.028679986	103.3474121
6.920000076	9313.799805	0.64560163	0.028827067	103.3503647
6.940000057	9350.599609	0.648557246	0.028925117	103.3533249
6.960000038	9388.799805	0.651551723	0.029023167	103.3563156
6.980000019	9427.199219	0.654507279	0.029121216	103.3592758
7	9465.599609	0.657501757	0.029121216	103.3622665
7.019999981	9504	0.660457373	0.029268295	103.3652267
7.039999962	9542	0.663412929	0.029415373	103.3681793
7.059999943	9580.200195	0.666368544	0.029513422	103.3711319
7.079999924	9618.200195	0.669363022	0.029709522	103.3741302
7.099999905	9656.200195	0.672318578	0.029856604	103.3770828
7.119999886	9694.400391	0.675313056	0.030003678	103.3800812
7.139999866	9732.799805	0.678307533	0.030101728	103.3830719
7.159999847	9771.599609	0.681302011	0.030150756	103.3860703
7.179999828	9810.400391	0.684296489	0.03024881	103.389061
7.199999809	9849.199219	0.687329888	0.030395884	103.3920975
7.21999979	9888.400391	0.690363228	0.030493934	103.3951263
7.239999771	9927.599609	0.693396628	0.030591983	103.3981628
7.260000229	9966.799805	0.696429968	0.03069004	103.4011993
7.28000021	10006	0.699463367	0.030837115	103.4042282
7.300000191	10045.19922	0.702496707	0.030984189	103.4072647
7.320000172	10084.59961	0.705491185	0.031082239	103.4102554
7.340000153	10123.59961	0.708563447	0.031229321	103.4133301
7.360000134	10162.7998	0.711596787	0.031327371	103.4163589
7.380000114	10202	0.714669049	0.03142542	103.4194336
7.400000095	10241.7998	0.717741311	0.031572502	103.4225082
7.420000076	10281.7998	0.720813572	0.031670552	103.4255829
7.440000057	10322	0.723885834	0.031768601	103.4286499
7.460000038	10362.59961	0.726996958	0.031866651	103.4317627
7.480000019	10402.7998	0.73006922	0.031964701	103.4348373
7.5	10443	0.733180404	0.032111783	103.4379425
7.519999981	10483.40039	0.736291528	0.032307882	103.4410553
7.539999962	10523.40039	0.73936379	0.032356907	103.4441299
7.559999943	10563.7998	0.742436051	0.032454956	103.4472046
7.579999924	10603.7998	0.745547175	0.032454956	103.4503098
7.599999905	10643.7998	0.748658359	0.032602038	103.4534225
7.619999886	10683.7998	0.751808345	0.032798138	103.4565735
7.639999866	10724.19922	0.754919529	0.032945219	103.4596863
7.659999847	10765.19922	0.758069575	0.033092294	103.4628372
7.679999828	10806	0.761219561	0.033190344	103.4659882
7.699999809	10847	0.764369607	0.033239368	103.4691315
7.71999979	10887.7998	0.767519653	0.033386447	103.4722824
7.739999771	10928.59961	0.770669699	0.03358255	103.4754333
7.760000229	10969.40039	0.773819745	0.033729624	103.4785843
7.78000021	11010	0.776969731	0.033925731	103.4817352
7.800000191	11050.7998	0.780158699	0.033974756	103.4849243
7.820000172	11091.7998	0.783308744	0.034072805	103.4880753
7.840000153	11133.19922	0.786497653	0.034170855	103.4912643
7.860000134	11174.40039	0.789647698	0.034317937	103.4944153
7.880000114	11216.40039	0.792836607	0.034465011	103.4976044
